Fecha,Fecha_Raw,Hora,Equipo_Local,Equipo_Visitante,Estadio,Partido_ID,Continente,Pais,Competicion,ID_Competicion,Torneo_ID,Temporada,URL_Partido,Estado_Partido,Nivel_Cobertura,Ultima_Actualizacion,Asistencia,Clima_Temperatura,Clima_Condiciones
2025-08-22,2025-08-22Z,18:30:00Z,Fatih Karagümrük,Göztepe,Atatürk Olimpiyat Stadı,7e8iqr5vn2oezznhrpq2rj5lg,Europe,Türkiye,Süper Lig,482ofyysbdbeoxauk19yg7tdt,süper-lig-2025-2026,2025/2026,https://www.scoresway.com/en_GB/soccer/süper-lig/süper-lig-2025-2026/match/view/7e8iqr5vn2oezznhrpq2rj5lg/player-stats,,13,2025-11-24T14:02:20Z,,,
2025-08-18,2025-08-18Z,18:30:00Z,Kasımpaşa,Trabzonspor,Recep Tayyip Erdoğan Stadyumu,796frofjf92ybiywt47wtvqqc,Europe,Türkiye,Süper Lig,482ofyysbdbeoxauk19yg7tdt,süper-lig-2025-2026,2025/2026,https://www.scoresway.com/en_GB/soccer/süper-lig/süper-lig-2025-2026/match/view/796frofjf92ybiywt47wtvqqc/player-stats,,13,2025-12-06T10:29:34Z,,,
2025-08-17,2025-08-17Z,18:30:00Z,İstanbul Başakşehir,Kayserispor,Başakşehir Fatih Terim Stadyumu,7apm79x3spr09zb38ae8gik2c,Europe,Türkiye,Süper Lig,482ofyysbdbeoxauk19yg7tdt,süper-lig-2025-2026,2025/2026,https://www.scoresway.com/en_GB/soccer/süper-lig/süper-lig-2025-2026/match/view/7apm79x3spr09zb38ae8gik2c/player-stats,,13,2025-12-02T12:01:18Z,,,
2025-08-17,2025-08-17Z,18:30:00Z,Beşiktaş,Eyüpspor,Tüpraş Stadyumu,79y3jk2yf3z5i4fu7fm9qx1xw,Europe,Türkiye,Süper Lig,482ofyysbdbeoxauk19yg7tdt,süper-lig-2025-2026,2025/2026,https://www.scoresway.com/en_GB/soccer/süper-lig/süper-lig-2025-2026/match/view/79y3jk2yf3z5i4fu7fm9qx1xw/player-stats,,13,2025-12-06T12:06:14Z,,,
2025-08-17,2025-08-17Z,16:00:00Z,Gençlerbirliği,Antalyaspor,Eryaman Stadyumu,7bvb9jmmlzkuxmxc4azvr35lg,Europe,Türkiye,Süper Lig,482ofyysbdbeoxauk19yg7tdt,süper-lig-2025-2026,2025/2026,https://www.scoresway.com/en_GB/soccer/süper-lig/süper-lig-2025-2026/match/view/7bvb9jmmlzkuxmxc4azvr35lg/player-stats,,13,2025-12-04T14:20:10Z,,,
2025-08-17,2025-08-17Z,16:00:00Z,Konyaspor,Gaziantep FK,Medaş Konya Büyükşehir Stadyumu,79k95ievuqama18ubx921pct0,Europe,Türkiye,Süper Lig,482ofyysbdbeoxauk19yg7tdt,süper-lig-2025-2026,2025/2026,https://www.scoresway.com/en_GB/soccer/süper-lig/süper-lig-2025-2026/match/view/79k95ievuqama18ubx921pct0/player-stats,,13,2025-12-04T09:17:45Z,,,
2025-08-16,2025-08-16Z,18:30:00Z,Göztepe,Fenerbahçe,Gürsel Aksel Stadyumu,7b3gpabyq4uqmxxfji9n08e8k,Europe,Türkiye,Süper Lig,482ofyysbdbeoxauk19yg7tdt,süper-lig-2025-2026,2025/2026,https://www.scoresway.com/en_GB/soccer/süper-lig/süper-lig-2025-2026/match/view/7b3gpabyq4uqmxxfji9n08e8k/player-stats,,13,2025-11-24T22:01:53Z,,,
2025-08-16,2025-08-16Z,18:30:00Z,Alanyaspor,Rizespor,GAIN Park Stadium,7abxbl30anffm6lzxeebvf8yc,Europe,Türkiye,Süper Lig,482ofyysbdbeoxauk19yg7tdt,süper-lig-2025-2026,2025/2026,https://www.scoresway.com/en_GB/soccer/süper-lig/süper-lig-2025-2026/match/view/7abxbl30anffm6lzxeebvf8yc/player-stats,,13,2025-12-04T16:51:36Z,,,
2025-08-16,2025-08-16Z,16:00:00Z,Kocaelispor,Samsunspor,Turka Arac Muayene Kocaeli Stadyumu,7c92y10v64wkd737vkwe03xuc,Europe,Türkiye,Süper Lig,482ofyysbdbeoxauk19yg7tdt,süper-lig-2025-2026,2025/2026,https://www.scoresway.com/en_GB/soccer/süper-lig/süper-lig-2025-2026/match/view/7c92y10v64wkd737vkwe03xuc/player-stats,,13,2025-12-03T16:35:09Z,,,
2025-08-15,2025-08-15Z,18:30:00Z,Galatasaray,Fatih Karagümrük,RAMS Park,7bhf5ijjtfhitlt94wjj78g0k,Europe,Türkiye,Süper Lig,482ofyysbdbeoxauk19yg7tdt,süper-lig-2025-2026,2025/2026,https://www.scoresway.com/en_GB/soccer/süper-lig/süper-lig-2025-2026/match/view/7bhf5ijjtfhitlt94wjj78g0k/player-stats,,13,2025-11-24T22:01:43Z,,,
2025-08-11,2025-08-11Z,18:30:00Z,Trabzonspor,Kocaelispor,Papara Park,75vb3jjawcorifoep9op14qvo,Europe,Türkiye,Süper Lig,482ofyysbdbeoxauk19yg7tdt,süper-lig-2025-2026,2025/2026,https://www.scoresway.com/en_GB/soccer/süper-lig/süper-lig-2025-2026/match/view/75vb3jjawcorifoep9op14qvo/player-stats,,13,2025-12-03T16:35:09Z,,,
2025-08-10,2025-08-10Z,18:30:00Z,Eyüpspor,Konyaspor,Siltaş Yapı Pendik Stadyumu,74pm6swfhvh8ky411frabgvf8,Europe,Türkiye,Süper Lig,482ofyysbdbeoxauk19yg7tdt,süper-lig-2025-2026,2025/2026,https://www.scoresway.com/en_GB/soccer/süper-lig/süper-lig-2025-2026/match/view/74pm6swfhvh8ky411frabgvf8/player-stats,,13,2025-12-06T12:06:14Z,,,
2025-08-10,2025-08-10Z,16:00:00Z,Rizespor,Göztepe,Çaykur Didi Stadyumu,78big63e3tw77bvqhlbhlc9w4,Europe,Türkiye,Süper Lig,482ofyysbdbeoxauk19yg7tdt,süper-lig-2025-2026,2025/2026,https://www.scoresway.com/en_GB/soccer/süper-lig/süper-lig-2025-2026/match/view/78big63e3tw77bvqhlbhlc9w4/player-stats,,13,2025-12-02T10:45:18Z,,,
2025-08-09,2025-08-09Z,18:30:00Z,Antalyaspor,Kasımpaşa,Corendon Airlines Park,75a4ebp4zxydnpxtqqqfoqm1g,Europe,Türkiye,Süper Lig,482ofyysbdbeoxauk19yg7tdt,süper-lig-2025-2026,2025/2026,https://www.scoresway.com/en_GB/soccer/süper-lig/süper-lig-2025-2026/match/view/75a4ebp4zxydnpxtqqqfoqm1g/player-stats,,13,2025-12-06T10:29:34Z,,,
2025-08-09,2025-08-09Z,16:00:00Z,Samsunspor,Gençlerbirliği,Samsun Yeni 19 Mayıs Stadyumu,76dp9ut8pjm1fmovbbyxexn9w,Europe,Türkiye,Süper Lig,482ofyysbdbeoxauk19yg7tdt,süper-lig-2025-2026,2025/2026,https://www.scoresway.com/en_GB/soccer/süper-lig/süper-lig-2025-2026/match/view/76dp9ut8pjm1fmovbbyxexn9w/player-stats,,13,2025-11-27T14:14:26Z,,,
2025-08-08,2025-08-08Z,18:30:00Z,Gaziantep FK,Galatasaray,Gaziantep Stadyumu,77bto1dj3ybpy0t1sgbz20kk4,Europe,Türkiye,Süper Lig,482ofyysbdbeoxauk19yg7tdt,süper-lig-2025-2026,2025/2026,https://www.scoresway.com/en_GB/soccer/süper-lig/süper-lig-2025-2026/match/view/77bto1dj3ybpy0t1sgbz20kk4/player-stats,,13,2025-12-04T09:17:45Z,,,
